input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
sraX_detected_ARGs.tsv	Staphylococcus_aureus_UhpT_with_mutation_conferring_resistance_to_fosfomycin	Mutations to the active importer UhpT which is involved with the uptake of many phosphorylated sugars confer resistance to fosfomycin by reducing import of the drug into the bacteria.	basic	db_v_1	CAG39240	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_cls_conferring_resistance_to_daptomycin	Cls or cardiolipin synthetase is an inner membrane protein that is involved in membrane synthesis. Specific mutations in S. aureus can confer resistance to daptomycin.	basic	db_v_1	ABD31357.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	The mutations to this gene are involved in altering the translation elongation factor G (EF-G) in association with the ribosome to prevent fusidic acid from binding EF-G and preventing translation.	basic	db_v_1	CAG39573	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_fusE_with_mutation_conferring_resistance_to_fusidic_acid	The mutations to the rplF gene encoding riboprotein L6 have been shown to cause fusidic acid resistance demonstrating a potential secondary site of action of the antibiotic that is blocked through these mutations. Several types of mutations have been identified that cause resistance including SNPs frameshift mutations and early stop codons.	basic	db_v_1	ADL24064.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	Point mutation of Staphylococcus aureus gyrA resulted in the lowered affinity between fluoroquinolones and gyrA. Thus conferring resistance.	basic	db_v_1	YP_039483.1	srax	tool_v_1	98.9												99.77						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	Point mutation in Staphylococcus aureus resulting in aminocoumarin resistance	basic	db_v_1	CAG39033.1	srax	tool_v_1	99.7												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	Point mutations to the isoleucyl-tRNA synthetase (ileS) in Staphylococcus aureus that confer resistance to mupirocin.	basic	db_v_1	CAA52296.1	srax	tool_v_1	99.9												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_menA_with_mutation_conferring_resistance_to_lysocin	MenA encodes a 14-dihydroxy-2-naphthoate octaprenyltransferase with mutations to the protein conferring resistance to lysocin E.	basic	db_v_1	ABD30105.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_mprF	MprF is a integral membrane protein that modifies the negatively-charged phosphatidylglycerol on the membrane surface. A point mutation in the putative mprF synthase domain is associated with enhanced expression increased synthesis and reduced daptomycin surface binding. This confers resistance to cationic peptides that disrupt the cell membrane including defensins.	basic	db_v_1	ADJ67256.1	srax	tool_v_1	99.5												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_murA_with_mutation_conferring_resistance_to_fosfomycin	MurA or UDP-N-acetylglucosamine enolpyruvyl transferase catalyses the initial step in peptidoglycan biosynthesis and is inhibited by fosfomycin. Overexpression of murA through mutations confers fosfomycin resistance.	basic	db_v_1	CAG41169.1	srax	tool_v_1	99.3												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_norA	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	basic	db_v_1	BAA14147.1	srax	tool_v_1	99.7												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	Point mutation in Staphylococcus aureus parC resulting in fluoroquinolone resistance	basic	db_v_1	CAG40365.1	srax	tool_v_1	99.4												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	Point mutation in Staphylococcus aureus parE resulting in aminocoumarin resistance. Please note: the reference sequence associated with this model corresponds to Staphylococcus aureus MRSA parE while the SNPs correspond to Staphylococcus aureus subsp. aureus RN4220 (for which a complete annotated genome does not exist in genbank at present).	basic	db_v_1	BAA11086.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_pgsA_mutations_conferring_resistance_to_daptomycin	Point mutations that occur within Staphylococcus aureus pgsA gene resulting in resistance to daptomycin	basic	db_v_1	BAB95031.1	srax	tool_v_1	100.0												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin	Point mutations that occurs in Staphylococcus aureus rpoB resulting in resistance to daptomycin	basic	db_v_1	CAG39568.1	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	Point mutations that occurs in Staphylococcus aureus rpoC resulting in resistance to daptomycin	basic	db_v_1	CAG39569.1	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcus_aureus_walK_with_mutation_conferring_resistance_to_daptomycin	WalK is the histidine kinase sensor of a two-component regulatory system controlling peptidoglycan metabolism through regulation of the expression of most of the peptidoglycan hydrolase genes. Mutations in the gene have been found that confer daptomycin resistance.	basic	db_v_1	CAG39047	srax	tool_v_1	99.8												100.0						Mutations on protein gene		
sraX_detected_ARGs.tsv	Staphylococcys_aureus_LmrS	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	basic	db_v_1	AAW38464.1	srax	tool_v_1	99.6												100.0						Macrolide		
sraX_detected_ARGs.tsv	TEM-117	Beta-lactamase that has been found in clinical isolates.	basic	db_v_1	AAN05026.1	srax	tool_v_1	99.6												100.0						Monobactam		
sraX_detected_ARGs.tsv	TolC	Protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	basic	db_v_1	ACN32294.1	srax	tool_v_1	100.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	TriC	Resistance nodulation cell division (RND) transporter that is a part of TriABC-OpmH a triclosan-specific efflux protein.	basic	db_v_1	AAG03548.1	srax	tool_v_1	100.0												100.0						Triclosan		
sraX_detected_ARGs.tsv	VIM-4	Beta-lactamase found in Pseudomonas aeruginosa	basic	db_v_1	CAJ32502.1	srax	tool_v_1	100.0												100.0						Carbapenem		
sraX_detected_ARGs.tsv	YojI	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules. The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	basic	db_v_1	AAC75271.1	srax	tool_v_1	92.9												100.0						Peptide		
sraX_detected_ARGs.tsv	aad(6)	Aad(6) is a plasmid-encoded aminoglycoside nucleotidyltransferase gene in E. faecalis and Streptococcus oralis	basic	db_v_1	AAU10334.1	srax	tool_v_1	99.5												76.45						Aminoglycoside		
sraX_detected_ARGs.tsv	aadA13	Aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in Pseudomonas rettgeri P. aeruginosa Y. enterocolitica and E. coli	basic	db_v_1	ABW91178.1	srax	tool_v_1	88.1												85.66						Aminoglycoside		
sraX_detected_ARGs.tsv	aadA2	Aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae Salmonella spp. Corynebacterium glutamicum C. freundii and Aeromonas spp.	basic	db_v_1	AAF27727.1	srax	tool_v_1	100.0												99.61						Aminoglycoside		
sraX_detected_ARGs.tsv	aadA5	Aminoglycoside nucleotidyltransferase gene encoded by plasmids transposons and integrons in E. coli K. pneumoniae Kluyvera georgiana P. aeruginosa and E. cloacae	basic	db_v_1	AAF17880.1	srax	tool_v_1	100.0												100.0						Aminoglycoside		
sraX_detected_ARGs.tsv	abeM	Multidrug efflux pump found in Acinetobacter baumannii.	basic	db_v_1	BAD89844.2	srax	tool_v_1	99.6												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	acrB	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug proton antiporter.	basic	db_v_1	AAC73564.1	srax	tool_v_1	99.9												89.7						Fluoroquinolone		
sraX_detected_ARGs.tsv	acrD	Aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	basic	db_v_1	BAA16344.1	srax	tool_v_1	95.0												100.0						Aminoglycoside		
sraX_detected_ARGs.tsv	adeB	Multidrug transporter of the adeABC efflux system.	basic	db_v_1	AAL14440.1	srax	tool_v_1	100.0												100.0						Glycylcycline		
sraX_detected_ARGs.tsv	adeF	Membrane fusion protein of the multidrug efflux complex AdeFGH.	basic	db_v_1	CAJ77856.1	srax	tool_v_1	99.9												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	adeJ	RND efflux protein that acts as the inner membrane transporter of the AdeIJK efflux complex. It has 57% identity with E. coli AcrB.	basic	db_v_1	AAX14802.1	srax	tool_v_1	99.9												100.0						Macrolide		
sraX_detected_ARGs.tsv	arlR	Response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	basic	db_v_1	ATC67679.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	arlS	Protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	basic	db_v_1	ABD30512.1	srax	tool_v_1	100.0												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	arnA	ArnA modifies lipid A with 4-amino-4-deoxy-L-arabinose (Ara4N) which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. arnA is found in E. coli and P. aeruginosa.	basic	db_v_1	AAG06942.1	srax	tool_v_1	99.2												100.0						Peptide		
sraX_detected_ARGs.tsv	bacA	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	basic	db_v_1	AAC76093.1	srax	tool_v_1	89.4												100.0						Peptide		
sraX_detected_ARGs.tsv	basS	Histidine protein kinase sensor Lipid A modification gene; part of a two-component system involved in polymyxin resistance that senses high extracellular Fe(2+)	basic	db_v_1	AEX49906.1	srax	tool_v_1	100.0												100.0						Peptide		
sraX_detected_ARGs.tsv	bcr-1	Transmembrane protein which expels bicyclomycin from the cell leading to bicyclomycin resistance. Identified in Pseudomonas aeruginosa strains responsible for outbreaks in Brazil often appearing with blaSPM-1 another bicyclomycin resistance gene	basic	db_v_1	ALV80601.1	srax	tool_v_1	99.5												100.0						Bicyclomycin		
sraX_detected_ARGs.tsv	catB3	Plasmid or chromosome-encoded variant of the cat gene found in Salmonella typhimurium Acinetobacter baumannii and Escherichia coli	basic	db_v_1	AFQ93498.1	srax	tool_v_1	100.0												70.0						Phenicol		
sraX_detected_ARGs.tsv	catI	Chromosome and transposon-encoded variant of the cat gene found in Escherichia coli and Acinetobacter baumannii	basic	db_v_1	CAA23899.1	srax	tool_v_1	100.0												100.0						Phenicol		
sraX_detected_ARGs.tsv	cpxA	Membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	basic	db_v_1	BAB38260.1	srax	tool_v_1	93.7												100.0						Aminoglycoside		
sraX_detected_ARGs.tsv	dfrA12	Integron-encoded dihydrofolate reductase found in Vibrio cholerae	basic	db_v_1	ADG84870.1	srax	tool_v_1	100.0												100.0						Diaminopyrimidine		
sraX_detected_ARGs.tsv	dfrA14	Integron-encoded dihydrofolate reductase found in Escherichia coli	basic	db_v_1	ACI32877.1	srax	tool_v_1	99.4												100.0						Diaminopyrimidine		
sraX_detected_ARGs.tsv	dfrA17	Integron-encoded dihydrofolate reductase found in Escherichia coli	basic	db_v_1	ABG91835.1	srax	tool_v_1	99.4												100.0						Diaminopyrimidine		
sraX_detected_ARGs.tsv	dfrA19	Integron-encoded dihydrofolate reductase found in Klebsiella pneumoniae	basic	db_v_1	CAC81324.1	srax	tool_v_1	99.5												100.0						Diaminopyrimidine		
sraX_detected_ARGs.tsv	dfrA8	Transposon-encoded dihydrofolate reductase found in Salmonella enterica	basic	db_v_1	AHV80711.1	srax	tool_v_1	100.0												100.0						Diaminopyrimidine		
sraX_detected_ARGs.tsv	emrA	Membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	basic	db_v_1	BAA16547.1	srax	tool_v_1	99.7												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	emrB	Translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	basic	db_v_1	AAC75733.1	srax	tool_v_1	93.8												100.0						Fluoroquinolone		
sraX_detected_ARGs.tsv	eptA	PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.	basic	db_v_1	BAE78116.1	srax	tool_v_1	99.6												100.0						Peptide		
sraX_detected_ARGs.tsv	evgS	Sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	basic	db_v_1	AAC75429.1	srax	tool_v_1	97.6												100.0						Macrolide		
sraX_detected_ARGs.tsv	farA	Membrane fusion protein that is part of the farAB efflux pump.	basic	db_v_1	AAF40763.1	srax	tool_v_1	97.7												100.0						Antibacterial		
sraX_detected_ARGs.tsv	farB	Cytoplasmic transporter protein that is part of the farAB efflux pump. farB corresponds to 3 loci in Pseudomonas aeruginosa PAO1 and 3 loci in Pseudomonas aeruginosa LESB58.	basic	db_v_1	AAF40764.1	srax	tool_v_1	96.0												99.61						Antibacterial		
sraX_detected_ARGs.tsv	kdpE	Transcriptional activator that is part of the two-component system KdpD KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	basic	db_v_1	AAC73788.1	srax	tool_v_1	98.7												100.0						Aminoglycoside		
sraX_detected_ARGs.tsv	macA	Membrane fusion protein that forms an antibiotic efflux complex with MacB and TolC. macA corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	basic	db_v_1	AAV85981.1	srax	tool_v_1	88.0												100.0						Macrolide		
sraX_detected_ARGs.tsv	macB	ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	basic	db_v_1	AAV85982.1	srax	tool_v_1	99.7												100.0						Macrolide		
